time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude,qz,qy,qx,qw,roll,pitch,yaw,acc_z,acc_y,acc_x,gyro_z,gyro_y,gyro_x,mag_z,mag_y,mag_x,relativeAltitude,pressure,grav_z,grav_y,grav_x
2023-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:01+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,4.62651003933747e-6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:02+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,9.25302007867494e-6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:03+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00001387953011801241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:04+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00001850604015734988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:05+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.000023132550196687348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:06+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00002775906023602482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:07+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00003238557027536229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:08+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00003701208031469976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:09+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00004163859035403723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:10+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.000046265100393374696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:11+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00005089161043271216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:12+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00005551812047204964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:13+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.000060144630511387105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:14+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00006477114055072458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:15+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00006939765059006205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:16+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00007402416062939952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:17+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00007865067066873699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:18+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00008327718070807446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:19+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00008790369074741192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:20+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00009253020078674939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:21+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00009715671082608686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:22+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00010178322086542432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:23+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.0001064097309047618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:24+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00011103624094409928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:25+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00011566275098343674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:26+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00012028926102277421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:27+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.0001249157710621117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:28+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00012954228110144915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:29+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00013416879114078664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:30+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.0001387953011801241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:31+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00014342181121946155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:32+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00014804832125879904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:33+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.0001526748312981365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:34+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00015730134133747398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:35+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00016192785137681144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:36+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00016655436141614893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:37+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00017118087145548638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:38+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00017580738149482384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:39+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00018043389153416133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:40+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00018506040157349879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:41+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00018968691161283624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
2023-01-01 00:00:42+00:00,0.0,0.0,0.0,0.0,0.5144444444444445,0.0,0.0,0.0,0.00019431342165217373,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.81,0.0,0.0
