timestamp,latitude,longitude,altitude,latitude_ins,longitude_ins,altitude_ins,latitude_cov,longitude_cov,altitude_cov,effective_sample_size,horizontal_error_m,vertical_error_m,error_3d_m
2025-07-18 23:13:45+00:00,40.03213496489919,-75.22144264214282,26.271968427133167,40.03219615531136,-75.22145726550124,28.223314693314023,1.022051279330007e-06,1.0041219226592544e-06,121.69039786799856,4999.996711307304,21.344881667838987,17.728031572866833,27.74683904272002
2025-07-18 23:13:46+00:00,40.03190274617473,-75.22128225828594,-4.534229665629697,40.03200179570013,-75.22132177812693,4.1018034131557215,1.0300112843011288e-06,1.0119724460587566e-06,149.95037227496354,4999.986795581664,50.55369857494038,48.534229665629695,70.0802960099486
2025-07-18 23:13:47+00:00,40.03158470731796,-75.22108808318617,-41.16076380234443,40.03170710538746,-75.2211565499979,-21.753433855134062,1.0379175482134006e-06,1.0158436571118153e-06,177.56037608412416,4999.970151761703,89.55585797649701,85.16076380234443,123.5823910972158
2025-07-18 23:13:48+00:00,40.031222922328055,-75.22082016862933,-70.9248350633159,40.03133356982895,-75.22082219673003,-32.40577189787291,1.0492374686617278e-06,1.023565068385042e-06,202.0598877960288,4999.946632189525,135.76498955911197,114.9248350633159,177.87594020641507
2025-07-18 23:13:49+00:00,40.03109155961361,-75.22040010375537,-82.02267111740025,40.03126977463647,-75.21989180231849,-3.848995650434517,1.0581440222223052e-06,1.0339733908740025e-06,225.05915602061003,4999.916251571148,167.21400011445195,126.02267111740024,209.3853754917959
2025-07-18 23:13:50+00:00,40.03115283382808,-75.21989223912314,-104.84755893504756,40.031421107891234,-75.21896785748315,6.046947244904004,1.0694617824830946e-06,1.0439075994270808e-06,250.93022840108665,4999.879039696904,191.3295789464418,148.84755893504757,242.4099906784891
2025-07-18 23:13:51+00:00,40.03122076476414,-75.21957952126144,-139.77852746447616,40.031067891144986,-75.21905663910344,-6.148508911865065,1.0816380740828769e-06,1.0537876968273803e-06,278.0710458097079,4999.834943318423,207.4139397386831,183.77852746447616,277.1192695482097
2025-07-18 23:13:52+00:00,40.03132695868614,-75.21942145428494,-186.20881452041152,40.03064672643957,-75.21947631720884,-22.98129148036241,1.093953907004281e-06,1.0565159029854032e-06,309.1113599376917,4999.783893420267,212.25597674974355,230.20881452041152,313.12728713556874
2025-07-18 23:13:53+00:00,40.03139760881872,-75.21976592961477,-223.91086671379992,40.02966228290351,-75.22144831922076,-21.520088833756745,1.1029966765565645e-06,1.068590551439896e-06,335.367184483212,4999.725739492459,183.21361121984955,267.9108667137999,324.56657227687145
2025-07-18 23:13:54+00:00,40.03139191775925,-75.22037128560561,-241.24602824387463,40.02877128401758,-75.22355803600568,-1.8623223079848683,1.113952078722939e-06,1.082767694790133e-06,360.8510914989457,4999.660206642388,143.94011293606724,285.24602824387466,319.50595102588176
